72037	2018
72039	2412
72041	4810
72043	4206
72045	1985
72047	4407
72049	417
72051	2663
72053	2870
72054	993
72055	2055
72057	4638
72059	2840
72061	7119
72063	3697
72065	3639
72067	1410
72069	5557
72071	4047
72073	2320
72075	4427
72077	3404
72079	2879
72081	4257
72083	2658
72085	3893
72087	2283
72089	1736
72091	4016
72093	1321
72095	1641
72097	6808
72099	4377
72101	3064
72103	2885
72105	4834
72107	4749
72109	2437
72111	2799
72113	11580
72115	2076
72117	1676
72119	4388
72121	2721
72123	4033
72125	5170
72127	18081
72129	4653
72131	5129
72133	2249
72135	4525
72137	4778
72139	5230
72141	6512
72143	4531
72145	5538
72147	2553
72149	2773
72151	4492
72153	5053
44001	4099
44003	16074
44005	10203
44007	42981
44009	18159
45001	5078
45003	23036
45005	3729
45007	20924
45009	4738
45011	6865
45013	17365
45015	19469
45017	5418
45019	29685
45021	8046
45023	6116
45025	11241
45027	8024
45029	10018
45031	13017
45033	6431
45035	9817
45037	6524
45039	5713
45041	16372
45043	12035
45045	30226
45047	8820
45049	6830
45051	28496
45053	5713
45055	10310
45057	9093
45059	13293
45061	5334
45063	23118
45065	4274
45067	7878
45069	7085
45071	7081
45073	17069
45075	18589
45077	18865
45079	26281
45081	5516
45083	24937
45085	14752
45087	6272
45089	10682
45091	15930
46003	2742
46005	14276
46007	5118
46009	7541
46011	6262
46013	9273
46015	3233
46017	1187
46019	5028
46021	2965
46023	5667
46025	4020
46027	5889
46029	6122
46031	5948
46033	6681
46035	3848
46037	8924
46039	6111
46041	5048
46043	1933
46045	3678
46047	5907
46049	3476
46051	4438
46053	4684
46055	2923
46057	3244
46059	4229
46061	4557
46063	3537
46065	3470
46067	9006
46069	2043
46071	5134
46073	2282
46075	3870
46077	3823
46079	3843
46081	7223
46083	11861
46085	4345
46087	3649
46089	3670
46091	4000
46093	8994
46095	4664
46097	2450
46099	14093
46101	3576
46103	16092
46105	4668
46107	3182
46109	8113
46111	5640
46113	7638
46115	6134
46117	2551
46119	2182
46121	3934
46123	5994
46125	4414
46127	4148
46129	3879
46135	5327
46137	4582
47001	9647
47003	6166
47005	4022
47007	4272
47009	14111
47011	9440
47013	8859
47015	2631
47017	6061
47019	9109
47021	3966
47023	2428
47025	7334
47027	2445
47029	7265
47031	7007
47033	2861
47035	13432
47037	30353
47039	3865
47041	4252
47043	7345
47045	5024
47047	6738
47049	4228
47051	8618
47053	6782
47055	9008
47057	5250
47059	9925
47061	4336
47063	5903
47065	24834
47067	2758
47069	6388
47071	7303
47073	10120
47075	4822
47077	5227
47079	6267
47081	6545
47083	3084
47085	5356
47087	3052
47089	7781
47091	4348
47093	28588
47095	1426
47097	4132
47099	6804
47101	2827
47103	5246
47105	5903
47107	9772
47109	5870
47111	3075
47113	7795
47115	5872
47117	5315
47119	11193
47121	3270
47123	11335
47125	11626
47127	1992
47129	5268
47131	6193
47133	5527
47135	3664
47137	2005
47139	6197
47141	7975
47143	6050
47145	10876
47147	6876
47149	13419
47151	5581
47153	2967
47155	14414
47157	46305
47159	5306
47161	4920
47163	16516
47165	11848
47167	5425
47169	1342
47171	4354
47173	4674
47175	2193
47177	5764
47179	11668
47181	5433
47183	6172
47185	3815
47187	12221
47189	10221
48001	11601
48003	13611
48005	12053
48007	4794
48009	8147
48011	2813
48013	11286
48015	7690
48017	5853
48019	12858
48021	18000
48023	4235
48025	8630
48027	25544
48029	72706
48031	6608
48033	5685
48035	9837
48037	15652
48039	32166
48041	13634
48043	18836
48045	4524
48047	6089
48049	11779
48051	8156
48053	15678
48055	11287
48057	5180
48059	7850
48061	26414
48063	2766
48065	8628
48067	10431
48069	7339
48071	6079
48073	13230
48075	6069
48077	7437
48079	7341
48081	5928
48083	10555
48085	50421
48087	5902
48089	7337
48091	12363
48093	6374
48095	4779
48097	10484
48099	11390
48101	4792
48103	7892
48105	11907
48107	5516
48109	8267
48111	5317
48113	130755
48115	9416
48117	7573
48119	2602
48121	52971
48123	10690
48125	4229
48127	8946
48129	5982
48131	9108
48133	8777
48135	12814
48137	7161
48139	34542
48141	58603
48143	20627
48145	7233
48147	8191
48149	17322
48151	6676
48153	5431
48155	3883
48157	22400
48159	4094
48161	8378
48163	10802
48165	10954
48167	27313
48169	6093
48171	8318
48173	4794
48175	2461
48177	9924
48179	12375
48181	18544
48183	21341
48185	8064
48187	11225
48189	10066
48191	6196
48193	6605
48195	4584
48197	5169
48199	10138
48201	138839
48203	14286
48205	4640
48207	6593
48209	12943
48211	4733
48213	15533
48215	43894
48217	11681
48219	13376
48221	15224
48223	8291
48225	9332
48227	8476
48229	11116
48231	27337
48233	12308
48235	5686
48237	11718
48239	7442
48241	10035
48243	5558
48245	28943
48247	4946
48249	10327
48251	14657
48253	7001
48255	6608
48257	25855
48259	7705
48261	3538
48263	4387
48265	15508
48267	6153
48269	4256
48271	6992
48273	6697
48275	5274
48277	9934
48279	10130
48281	6074
48283	6984
48285	12458
48287	8108
48289	8615
48291	13662
48293	7977
48295	4682
48297	7200
48299	11158
48301	2728
48303	20835
48305	5408
48307	7212
48309	22832
48311	3845
48313	3144
48315	5544
48317	4270
48319	5515
48321	9832
48323	9964
48325	15084
48327	5069
48329	12498
48331	10586
48333	4888
48335	6998
48337	10782
48339	31252
48341	6872
48343	3970
48345	4224
48347	10476
48349	23303
48351	6743
48353	8958
48355	20674
48357	4480
48359	5341
48361	13035
48363	19087
48365	6204
48367	14212
48369	8220
48371	19093
48373	13838
48375	13417
48377	10406
48379	2385
48381	9905
48383	8798
48385	3351
48387	5396
48389	10384
48391	4671
48393	3797
48395	7830
48397	7715
48399	9296
48401	10558
48403	4591
48405	4387
48407	7703
48409	8643
48411	6858
48413	6631
48415	11745
48417	7963
48419	8028
48421	4392
48423	18615
48425	4850
48427	13412
48429	8349
48431	5685
48433	5857
48435	8696
48437	8848
48439	103404
48441	17356
48443	5051
48445	6762
48447	5833
48449	6994
48451	17512
48453	54820
48455	6467
48457	9494
48459	7650
48461	8606
48463	10516
48465	13209
48467	11066
48469	11940
48471	8445
48473	7191
48475	12560
48477	7316
48479	23141
48481	12031
48483	7042
48485	14391
48487	8113
48489	4788
48491	31745
48493	9391
48495	8202
48497	15875
48499	12031
48501	7164
48503	10346
48505	6206
48507	10104
49001	7734
49003	12403
49005	9687
49007	5400
49009	1918
49011	14373
49013	11945
49015	6314
49017	8080
49019	4807
49021	14355
49023	8749
49025	5923
49027	13979
49029	2392
49031	2476
49033	4280
49035	48347
49037	15285
49039	9189
49041	8460
49043	8846
49045	16489
49047	13430
49049	30603
49051	5526
49053	14470
49055	3219
49057	13642
51001	7124
51003	13450
51005	9021
51007	3917
51009	6434
51011	3861
51013	6476
51015	34576
51017	6043
51019	13567
51021	2385
51023	18767
51025	6204
51027	6975
51029	5636
51031	9071
51033	6657
51035	8635
51036	1746
51037	5410
51041	16445
51043	3473
51045	6564
51047	4809
51049	3515
51051	8374
51053	17652
51057	6752
51059	53155
51061	10484
51063	4721
51065	4523
51067	14202
51069	9602
51071	4528
51073	12380
51075	5905
51077	5873
51079	2490
51081	7315
51083	9901
51085	10550
51087	15809
51089	9321
51091	5039
51093	4027
51095	4492
51097	7135
51099	2909
51101	7994
51103	7383
51105	7541
51107	23883
51109	6840
51111	5794
51113	3777
51115	5504
51117	10370
51119	6854
51121	9284
51125	6764
51127	3231
51131	3431
51133	10362
51135	5859
51137	7618
51139	5589
51141	8161
51143	15443
51145	5396
51147	5358
51149	11181
51153	14065
51155	7003
51157	4109
51159	3460
51161	19046
51163	16900
51165	33301
51167	7713
51169	7560
51171	8524
51173	5775
51175	5346
51177	8924
51179	5660
51181	5998
51183	10588
51185	9732
51187	5233
51191	9169
51193	8621
51195	9002
51197	7070
51199	4520
51510	4102
51515	648
51520	1750
51530	1708
51540	1962
51550	10097
51570	1607
51580	1347
51590	3374
51595	1288
51600	1219
51610	472
51620	674
51630	1291
51640	1008
51650	6954
51660	3510
51670	3280
51678	895
51680	4299
51683	1554
51685	373
51690	1068
51700	7609
51710	11354
51720	729
51730	4587
51735	535
51740	5578
51750	1037
51760	11619
51770	11639
51775	3616
51790	2809
51800	5882
51810	18914
51820	3017
51830	791
51840	1435
78010	9725
78020	1603
78030	6841
50001	9076
50003	7982
50005	8356
50007	12614
50009	3143
50011	7982
50013	2309
50015	5365
50017	9170
50019	7041
50021	12831
50023	11209
50025	13120
50027	17584
53001	6688
53003	3144
53005	17276
53007	14216
53009	15639
53011	29314
53013	2459
53015	16882
53017	9443
53019	10472
53021	7573
53023	2501
53025	15796
53027	17828
53029	9176
53031	9005
53033	102464
53035	15849
53037	14701
53039	12251
53041	19842
53043	10365
53045	14308
53047	23667
53049	10520
53051	9430
53053	55966
53055	5083
53057	14979
53059	9216
53061	40306
53063	39919
53065	19729
53067	23400
53069	2818
53071	9466
53073	17496
53075	12136
53077	34724
55001	6765
55003	6695
55005	10742
55007	14519
55009	16378
55011	4296
55013	7866
55015	5098
55017	10048
55019	7630
55021	10318
55023	6021
55025	29569
55027	11092
55029	8856
55031	10902
55033	7857
55035	9067
55037	3782
55039	12779
55041	6218
55043	11838
55045	6940
55047	4157
55049	7237
55051	4702
55053	6906
55055	7722
55057	7999
55059	9494
55061	3500
55063	9229
55065	6049
55067	4580
55069	6706
55071	9703
55073	15042
55075	15150
55077	4425
55078	1689
55079	33664
55081	10227
55083	9768
55085	13651
55087	12979
55089	6081
55091	1972
55093	6695
55095	10925
55097	9141
55099	6225
55101	10309
55103	6412
55105	13923
55107	4947
55109	9504
55111	11994
55113	11561
55115	8333
55117	10134
55119	5162
55121	7730
55123	8924
55125	17458
55127	12000
55129	5615
55131	8443
55133	31962
55135	8201
55137	6857
55139	11592
55141	11295
54001	5678
54003	9859
54005	5478
54007	6354
54009	4829
54011	12537
54013	2761
54015	3650
54017	3275
54019	10958
54021	2812
54023	4584
54025	10838
54027	10078
54029	5752
54031	5485
54033	12364
54035	7167
54037	8422
54039	26002
54041	5085
54043	6362
54045	8472
54047	7578
54049	9932
54051	5099
54053	6762
54055	13216
54057	7607
54059	5798
54061	12095
54063	4656
54065	5387
54067	7769
54069	5219
54071	5011
54073	1963
54075	5424
54077	10016
54079	7262
54081	12771
54083	7848
54085	4811
54087	5566
54089	4712
54091	4333
54093	3260
54095	2945
54097	5920
54099	8866
54101	3979
54103	4335
54105	2431
54107	11724
54109	6201
56001	16531
56003	10851
56005	16266
56007	29805
56009	21694
56011	15570
56013	32993
56015	8470
56017	7101
56019	13675
56021	15700
56023	12465
56025	24028
56027	9193
56029	13875
56031	10038
56033	10659
56035	14142
56037	32406
56039	6123
56041	9359
56043	7081
56045	11412
